"","sEVp_2D_S1","sEVp_2D_S2","sEVp_2D_S3","Exomere_2D_S4","Exomere_2D_S5","Exomere_2D_S6","Supermere_2D_S7","Supermere_2D_S8","Supermere_2D_S9","sEVp_3D_S10","sEVp_3D_S11","sEVp_3D_S12","Exomere_3D_S13","Exomere_3D_S14","Exomere_3D_S15","Supermere_3D_S16","Supermere_3D_S17","Supermere_3D_S18","Exomere_FPLC_S19","Exomere_FPLC_S20","Exomere_FPLC_S21","Exomere_FPLC_S22","Supermere_FPLC_S23","Supermere_FPLC_S24","Supermere_FPLC_S25","Supermere_FPLC_S26","sEV_3D_W_S1","sEV_3D_W_S2","sEV_3D_W_S3","sEV_3D_W_S4","hEV_3D_W_S5","hEV_3D_W_S6","hEV_3D_W_S7","hEV_3D_W_S8","NV_3D_W_S9","NV_3D_W_S10","NV_3D_W_S11","NV_3D_W_S12","Supermere_NCB_A","Supermere_NCB_B","Supermere_NCB_C","EV_NCB_A","EV_NCB_B","EV_NCB_C","NV_NCB_A","NV_NCB_B","NV_NCB_C","Exomere_NCB_A","Exomere_NCB_B","Exomere_NCB_C","sEVp_2D_1","sEVp_3D_1_A","sEVp_3D_1_B","sEVp_3D_1_C","Exomere_2D_1","Exomere_3D_1_A","Exomere_3D_1_B","Exomere_3D_1_C","Supermere_2D_1","Supermere_3D_1_A","Supermere_3D_1_B","Supermere_3D_1_C"
"API5",1.04502146372108,0.994767528778592,1.72428090178803,1.00220905713425,2.01098070820531,2.81564718604542,12.6353196491545,10.7654066774526,18.2685091974009,8.02331189710611,8.23477105009855,10.8623299530052,5.04192766215397,7.61285753200763,7.38903283803078,14.0569849953957,11.9736079176247,14.3389324787269,5.99423458050568,7.88566591422122,2.62243825538623,8.52227123950477,10.1115306686314,12.8812667527053,13.9920560747664,1.05029990529307,0,1.67171928649192,1.47735346358792,0,0,0,0,0,0,0,0,0,6.51052726943287,8.10175995277276,3.65109558473863,0,0,0,1.02332496027067,0.913676309044306,1.14441323166886,0.703110140537494,1.71318228630278,1.48665053062744,0.717103136113805,0,1.35454977268101,2.046195373629,1.98350556438792,1.28559008211238,2.07433321787322,1.35404442937087,12.3226225673349,12.3190203975575,12.3146206045651,11.747230684021
"APIP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8935676753035,2.20957089621075,1.46043823389545,0,0,0,0,0,0,0,0,0,0.717103136113805,0,0,0,2.64467408585056,0.642795041056191,0,0,1.29711816498262,0.648369494608289,0,0
"APLP2",0,0.994767528778592,0,13.0287177427453,15.0823553115398,10.3240396821665,20.7580251378967,24.4668333578467,10.0476800585705,4.01165594855305,12.8096438557089,14.8122681177344,12.1006263891695,21.7510215200218,17.9447940352176,58.3905530577975,60.8658402479256,52.9437506906841,75.5273557143715,70.970993227991,78.673147661587,24.1464351785968,20.2230613372628,23.7808001588405,25.1857009345794,22.0562980111544,0,0,1.47735346358792,1.59581101606843,0,0,6.24105049241832,5.92168495995254,0,0,0,0,2.8935676753035,3.68261816035125,3.65109558473863,0,0,0,0,0,0,0.703110140537494,1.71318228630278,0.743325265313722,0.717103136113805,3.20430193828003,2.03182465902151,0.682065124543001,8.59519077901431,18.6410561906295,17.9775545549013,8.80128879091063,17.5110952272653,28.5282577627647,23.9811032825741,25.567502076987
"APMAP",1.04502146372108,0,0,1.00220905713425,0,0,0,0,0,2.00582797427653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4741815727303,15.0454735784273,13.2961811722913,15.9581101606843,6.61650646337421,3.35834454912517,24.9642019696733,23.6867398398101,17.2781304096942,6.41452442159383,10.6237360298031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"APOA1BP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68070302591049,7.3652363207025,8.76262940337272,0,0,0,0,0,0,0,0,0,0,0,0,0.682065124543001,2.64467408585056,1.92838512316857,2.76577762383097,2.0310666440563,11.6740634848436,17.5059763544238,15.5553102373454,15.2022985322625
"APOD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9051678209909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"APOE",0,0,3.44856180357606,0,0,0,0,0,0,7.02039790996785,3.65989824448824,5.92490724709374,4.03354212972318,1.08755107600109,2.11115223943736,0,0,0,7.19308149660681,5.63261851015801,2.62243825538623,4.26113561975238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57949070887818,1.23956780923994,1.33928212009393,1.02332496027067,2.74102892713292,3.43323969500659,0.703110140537494,2.56977342945417,1.48665053062744,4.30261881668283,11.2150567839801,15.5773223858316,10.230976868145,0.661168521462639,13.49869586218,15.9032213370281,8.80128879091063,0,3.89021696764973,2.59255170622423,3.45506784824148
"APOH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10299480605592,0,0,0,0,0.919230060784675,1.98173334657004,2.79841121495327,6.30179943175839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"APP",2.09004292744215,3.97907011511437,0,28.061853599759,37.2031431017982,33.787766232545,59.5665069174428,68.5071334019709,40.1907202342821,23.0670217041801,31.1091350781501,46.4117734355676,56.4695898161245,60.902860256061,61.2234149436836,136.244623801528,110.755873238029,112.505470217704,172.633955918563,147.57460496614,165.213610089333,39.7705991176889,38.6076625529563,50.534200337536,58.7666355140187,67.2191939387562,1.68427269659129,0,1.47735346358792,3.19162203213686,6.61650646337421,20.150067294751,28.0847272158824,26.6475823197864,28.796884016157,51.3161953727506,42.4949441192123,26.5876398508258,15.1912302953434,23.568756226248,28.4785455609613,0,0,0,1.02332496027067,0.913676309044306,1.14441323166886,8.43732168644993,10.2790937178167,5.20327685719605,2.86841254445522,11.2150567839801,12.1909479541291,9.54891174360201,19.8350556438792,57.8515536950572,53.2412192587461,38.5902662370697,64.2073491666396,89.4749902559439,78.4246891132829,93.9778454721684
"APPL1",0,0,0,0,0,0,0,0,1.82685091974009,0,0,0,0,0,0,2.16261307621472,0,3.30898441816775,0,0,0,0,0,0.990866673285019,0.932803738317757,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61695959412937,1.4730472641405,3.65109558473863,0,0,0,1.02332496027067,0,0,1.40622028107499,0.85659114315139,1.48665053062744,0,0,0,0,0.661168521462639,0,0,0,1.94567724747393,1.29673898921658,2.59255170622423,0.691013569648297
"APRT",13.585279028374,8.95290775900733,15.5185281160923,4.008836228537,2.01098070820531,3.75419624806056,0,0,0.913425459870047,14.0407958199357,18.2994912224412,13.8247835765521,3.02515659729238,3.26265322800327,3.16672835915605,1.08130653810736,1.99560131960412,2.20598961211184,10.7896222449102,14.6448081264108,10.4897530215449,12.7834068592572,0.919230060784675,1.98173334657004,1.86560747663551,0,5.05281808977388,3.34343857298384,2.95470692717584,3.19162203213686,0,0,0,0,0,0,0,0,2.8935676753035,5.15566542449175,3.65109558473863,10.6854783207158,8.67697466467958,6.69641060046964,16.3731993643308,14.6188209447089,16.0217852433641,7.73421154591244,8.5659114315139,7.43325265313722,8.60523763336566,7.20967936113006,9.48184840876705,4.774455871801,3.96701112877583,3.85677024633714,2.76577762383097,3.38511107342717,0,1.29673898921658,2.59255170622423,0.691013569648297
"AQR",9.40519317348969,7.95814023022873,15.5185281160923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1632747218947,7.30941047235445,9.15530585335091,0.703110140537494,0.85659114315139,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"ARAP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09329984108269,0,0,1.40622028107499,0,1.48665053062744,0,0,0,0,0,0,0,0,0,0,0,0
"ARCN1",2.09004292744215,0.994767528778592,2.58642135268204,4.008836228537,3.01647106230796,2.81564718604542,4.51261416041233,4.89336667156935,4.56712729935023,11.0320538585209,9.14974561122061,4.93742270591145,1.00838553243079,2.17510215200218,1.05557611971868,0,0,0,2.39769383220227,6.75914221218962,5.24487651077246,8.52227123950477,0,0.990866673285019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44678383765175,2.946094528281,2.19065735084318,0,0,0,3.06997488081202,4.56838154522153,1.14441323166886,3.51555070268747,2.56977342945417,1.48665053062744,9.32234076947947,1.60215096914001,2.03182465902151,0,3.96701112877583,0,0,0.677022214685433,2.59423632996524,1.94510848382487,1.94441377966817,0.691013569648297
"AREG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68427269659129,1.67171928649192,2.95470692717584,3.19162203213686,3.30825323168711,3.35834454912517,6.24105049241832,8.8825274399288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68070302591049,5.15566542449175,5.84175293558181,35.1094287680661,30.9891952309985,38.8391814827239,12.2798995232481,12.7914683266203,12.5885455483575,9.14043182698743,9.42250257466529,6.6899273878235,12.1907533139347,12.0161322685501,9.48184840876705,10.230976868145,3.3058426073132,1.28559008211238,2.07433321787322,2.70808885874173,0.648559082491309,1.94510848382487,3.88882755933634,0.691013569648297
"ARF3",12.5402575646529,14.9215129316789,12.9321067634102,6.0132543428055,5.02745177051327,5.63129437209084,1.80504566416493,2.93602000294161,5.48055275922028,19.055365755627,18.2994912224412,14.8122681177344,8.06708425944635,8.70040860800872,7.38903283803078,6.48783922864417,6.98460461861441,4.41197922422367,15.5850099093148,16.897855530474,10.4897530215449,14.2037853991746,3.6769202431387,6.93606671299514,5.59682242990654,1.05029990529307,43.7910901113736,45.1364207352818,32.5017761989343,39.8952754017108,23.1577726218097,6.71668909825034,18.723151477255,17.7650548798576,11.5187536064628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARF4",2.09004292744215,2.98430258633578,4.31070225447007,0,0,0.938549062015139,0,0,0,6.01748392282958,5.48984736673236,5.92490724709374,2.01677106486159,2.17510215200218,1.05557611971868,0,0,0,2.39769383220227,2.25304740406321,3.93365738307935,4.26113561975238,0.919230060784675,0,0,0,5.05281808977388,3.34343857298384,4.43206039076377,4.78743304820529,0,0,0,0,0,0,0,5.31752797016516,0,0,0,0,0,0,0,0,0,0,0,0,5.01972195279664,6.40860387656005,4.74092420438352,5.456520996344,1.32233704292528,0.642795041056191,1.38288881191548,1.35404442937087,0,0,0,0.691013569648297
"ARF5",3.13506439116323,0.994767528778592,1.72428090178803,0,0,0.938549062015139,0,0,0,4.01165594855305,2.74492368336618,2.96245362354687,0,0,0,0,0,0,1.19884691610114,1.1265237020316,1.31121912769312,1.42037853991746,0,0,0,0,1.68427269659129,3.34343857298384,1.47735346358792,3.19162203213686,0,0,0,0,0,0,0,0,0,0,0,19.8444597384721,17.3539493293592,25.4463602817846,6.13994976162403,9.13676309044306,8.01089262168205,4.92177098376246,0,4.45995159188233,0,0,0,0,0,0,0,0,0,0,0,0
"ARF6",10.4502146372108,7.95814023022873,5.17284270536408,0,0,0,0,0,0,8.02331189710611,6.40482192785443,5.92490724709374,0,0,0,0,0,0,0,1.1265237020316,0,0,0,0,0,0,26.9483631454607,25.0757892973788,25.1150088809947,23.9371652410265,16.5412661584355,0,12.4821009848366,11.8433699199051,0,0,0,0,0,0,0,22.8974535443909,19.833084947839,20.0892318014089,5.11662480135336,4.56838154522153,2.28882646333773,0.703110140537494,0.85659114315139,0,5.01972195279664,6.40860387656005,2.70909954536201,4.774455871801,0,0,0,0,0,0,0,0
"ARFGAP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04664992054134,0,1.14441323166886,0.703110140537494,0,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"ARFGEF1",0,0,2.58642135268204,1.00220905713425,0,0,0,0,0,4.01165594855305,4.5748728056103,1.97496908236458,0,2.17510215200218,1.05557611971868,0,0,0,1.19884691610114,2.25304740406321,2.62243825538623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23956780923994,0,5.11662480135336,2.74102892713292,4.57765292667546,3.51555070268747,0.85659114315139,2.97330106125489,0,0,0,0,0,0,0,0,0,0,0,0
"ARFGEF2",1.04502146372108,1.98953505755718,2.58642135268204,0,0,0,0,0,0,1.00291398713826,1.82994912224412,0.98748454118229,0,0,0,0,0,0,0,1.1265237020316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33928212009393,7.1632747218947,4.56838154522153,3.43323969500659,1.40622028107499,0.85659114315139,1.48665053062744,0,0,0,0,0,0,0,0,0,0,0,0
"ARFIP1",0,0,0,0,0,0,1.80504566416493,0.97867333431387,0.913425459870047,0,0.914974561122061,0.98748454118229,0,1.08755107600109,0,0,0,0,1.19884691610114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARG1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05299380591879,1.23956780923994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGAP1",8.36017170976861,7.95814023022873,8.62140450894014,2.0044181142685,4.02196141641062,5.63129437209084,11.7327968170721,12.7227533460803,18.2685091974009,0,0.914974561122061,0.98748454118229,0,0,0,1.08130653810736,1.99560131960412,4.41197922422367,0,0,0,0,4.59615030392337,5.94520003971012,6.5296261682243,4.20119962117226,0,0,0,0,0,0,0,0,0,0,0,0,13.0210545388657,13.2574253772645,10.9532867542159,1.52649690295939,1.23956780923994,0,6.13994976162403,8.22308678139876,6.86647939001319,3.51555070268747,2.56977342945417,4.45995159188233,0.717103136113805,0,0,0,0.661168521462639,0,0,0,5.83703174242178,0,0,0
"ARHGAP12",0,0,0,0,0,0,0,0,0.913425459870047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67171928649192,2.95470692717584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGAP17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8935676753035,3.68261816035125,3.65109558473863,1.52649690295939,0,0,0,0.913676309044306,1.14441323166886,0,2.56977342945417,1.48665053062744,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGAP39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68427269659129,1.67171928649192,2.95470692717584,1.59581101606843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGDIA",4.18008585488431,3.97907011511437,2.58642135268204,0,0,0,10.8302739849896,8.80806000882483,11.8745309783106,2.00582797427653,5.48984736673236,6.91239178827603,2.01677106486159,2.17510215200218,1.05557611971868,9.73175884296625,11.9736079176247,9.92695325450326,0,1.1265237020316,0,1.42037853991746,29.4153619451096,20.8082001389854,21.4544859813084,17.8550983899821,10.1056361795478,13.3737542919353,11.8188277087034,9.57486609641058,0,0,0,0,0,0,0,0,6.51052726943287,6.62871268863225,6.57197205252954,3.05299380591879,6.1978390461997,5.35712848037571,3.06997488081202,1.82735261808861,1.14441323166886,0,0.85659114315139,1.48665053062744,2.15130940834142,2.40322645371002,0.677274886340503,1.364130249086,0.661168521462639,0.642795041056191,0.691444405957742,0.677022214685433,16.2139770622827,16.8576068598155,20.7404136497938,15.8933121019108
"ARHGEF1",11.4952361009318,9.94767528778592,15.5185281160923,4.008836228537,5.02745177051327,2.81564718604542,0,0.97867333431387,0.913425459870047,7.02039790996785,8.23477105009855,8.88736087064061,4.03354212972318,3.26265322800327,2.11115223943736,0,0,0,1.19884691610114,6.75914221218962,5.24487651077246,4.26113561975238,0.919230060784675,0.990866673285019,0.932803738317757,1.05029990529307,1.68427269659129,3.34343857298384,4.43206039076377,6.38324406427372,0,0,0,0,0,0,0,0,0,1.4730472641405,1.46043823389545,0,1.23956780923994,0,12.2798995232481,12.7914683266203,14.8773720116952,7.73421154591244,3.42636457260556,6.6899273878235,3.58551568056903,2.40322645371002,2.03182465902151,0.682065124543001,0.661168521462639,0,0,0,0,0,0,0
"ARHGEF10L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02332496027067,1.82735261808861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGEF12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40622028107499,0.85659114315139,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGEF16",0,0,0,0,0,0,0,0.97867333431387,0.913425459870047,1.00291398713826,0.914974561122061,0.98748454118229,0,1.08755107600109,0,0,0,0,0,0,0,0,0,0,0,0,3.36854539318259,5.01515785947576,5.90941385435169,3.19162203213686,0,0,3.12052524620916,0,0,0,0,0,0,0,0,0,1.23956780923994,0,1.02332496027067,1.82735261808861,1.14441323166886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGEF2",2.09004292744215,0.994767528778592,0.862140450894014,0,0,0,0,0,0,1.00291398713826,1.82994912224412,0.98748454118229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47735346358792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06997488081202,0.913676309044306,1.14441323166886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGEF26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44678383765175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGEF39",5.22510731860538,4.97383764389296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73709078636517,0,4.43206039076377,1.59581101606843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGEF7",0,0,0,0,1.00549035410265,1.87709812403028,6.31765982457727,4.89336667156935,5.48055275922028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98173334657004,0,1.05029990529307,0,0,0,0,0,0,0,0,0,0,0,0,2.8935676753035,3.68261816035125,3.65109558473863,0,0,0,1.02332496027067,0,0,0.703110140537494,0.85659114315139,2.22997579594117,0,0,0,0,0,0,0,0,0,0,0,0
"ARID1A",0,0,0,0,1.00549035410265,2.81564718604542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04664992054134,0.913676309044306,1.14441323166886,1.40622028107499,3.42636457260556,1.48665053062744,0,0,0,0,0,0,0,0,0,0,0,0
"ARIH2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04664992054134,0.913676309044306,1.14441323166886,0.703110140537494,0.85659114315139,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"ARL1",1.04502146372108,2.98430258633578,4.31070225447007,0,0,0,0,0,0,7.02039790996785,5.48984736673236,2.96245362354687,0,0,0,0,0,0,0,1.1265237020316,0,1.42037853991746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARL3",0,0,0,0,0,0,0,0,0,3.00874196141479,1.82994912224412,0.98748454118229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82735261808861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARL6IP1",1.04502146372108,0.994767528778592,1.72428090178803,0,1.00549035410265,0.938549062015139,0,0,0,1.00291398713826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47735346358792,1.59581101606843,3.30825323168711,3.35834454912517,3.12052524620916,2.96084247997627,0,0,0,0,0,0,0,4.57949070887818,1.23956780923994,2.67856424018786,1.02332496027067,1.82735261808861,2.28882646333773,1.40622028107499,1.71318228630278,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"ARL6IP5",2.09004292744215,1.98953505755718,0.862140450894014,2.0044181142685,2.01098070820531,1.87709812403028,0,0,0,1.00291398713826,0,0,0,1.08755107600109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12052524620916,2.96084247997627,0,0,0,0,0,0,0,1.52649690295939,1.23956780923994,0,1.02332496027067,0.913676309044306,1.14441323166886,0.703110140537494,1.71318228630278,1.48665053062744,3.58551568056903,3.20430193828003,3.38637443170252,2.728260498172,3.3058426073132,0,0,0,0,0,0,0
"ARL8A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57949070887818,8.67697466467958,9.3749748406575,1.02332496027067,0.913676309044306,0,0.703110140537494,0,0.743325265313722,0,0,0,0,0,0,0,0,0,0,0,0
"ARL8B",4.18008585488431,3.97907011511437,6.89712360715211,0,0,0.938549062015139,0,0,0,5.01456993569132,2.74492368336618,4.93742270591145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05281808977388,11.7020350054434,8.86412078152753,7.97905508034215,16.5412661584355,3.35834454912517,12.4821009848366,11.8433699199051,0,0,0,0,0,0,0,4.57949070887818,7.43740685543964,10.7142569607514,0,0.913676309044306,0,0,0,0.743325265313722,2.15130940834142,6.40860387656005,3.38637443170252,7.50271636997301,0,0,0,0,0,0,0,0
"ARMC8",2.09004292744215,2.98430258633578,2.58642135268204,1.00220905713425,1.00549035410265,0.938549062015139,0,0,0,3.00874196141479,2.74492368336618,1.97496908236458,0,0,1.05557611971868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74102892713292,1.14441323166886,2.81244056214998,1.71318228630278,3.71662632656861,0,0,0,0,0,0,0,0,0,0,0,0
"ARMH3",0,0,0,0,0,0,1.80504566416493,0,1.82685091974009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARMT1",0,0,0,0,0,0,0,0.97867333431387,2.74027637961014,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59615030392337,3.96346669314008,3.73121495327103,4.20119962117226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARPC1A",3.13506439116323,0.994767528778592,3.44856180357606,8.017672457074,7.03843247871858,7.50839249612111,3.61009132832987,4.89336667156935,2.74027637961014,5.01456993569132,6.40482192785443,5.92490724709374,3.02515659729238,2.17510215200218,4.22230447887473,1.08130653810736,0.997800659802059,1.10299480605592,1.19884691610114,3.37957110609481,1.31121912769312,4.26113561975238,0.919230060784675,0.990866673285019,0.932803738317757,0,0,0,0,1.59581101606843,0,0,0,0,0,0,0,0,5.06374343178112,4.4191417924215,3.65109558473863,0,0,0,2.04664992054134,2.74102892713292,2.28882646333773,3.51555070268747,2.56977342945417,4.45995159188233,3.58551568056903,1.60215096914001,2.03182465902151,2.728260498172,5.95051669316375,3.85677024633714,5.53155524766193,3.38511107342717,3.89135449494785,1.94510848382487,2.59255170622423,2.07304070894489
"ARPC1B",11.4952361009318,6.96337270145014,7.75926405804613,13.0287177427453,16.0878456656425,9.38549062015139,6.31765982457727,6.85071334019709,5.48055275922028,10.0291398713826,6.40482192785443,6.91239178827603,6.05031319458476,7.61285753200763,7.38903283803078,6.48783922864417,5.98680395881236,7.72096364239142,3.59654074830341,5.63261851015801,5.24487651077246,5.68151415966985,2.75769018235402,3.96346669314008,6.5296261682243,3.1508997158792,1.68427269659129,3.34343857298384,4.43206039076377,7.97905508034215,0,0,3.12052524620916,2.96084247997627,11.5187536064628,12.8290488431877,15.9356040447046,21.2701118806606,12.2976626200399,11.0478544810538,10.9532867542159,3.05299380591879,2.47913561847988,5.35712848037571,7.1632747218947,9.13676309044306,8.01089262168205,11.9528723891374,12.8488671472709,9.66322844907838,11.4736501778209,8.01075484570007,7.45002374974554,7.50271636997301,15.8680445151033,11.5703107390114,9.68022168340838,11.5093776496524,9.72838623736964,3.24184747304144,5.18510341244846,2.07304070894489
"ARPC2",8.36017170976861,9.94767528778592,8.62140450894014,20.044181142685,22.1207877902584,19.7095303023179,18.9529794737318,16.6374466833358,12.7879564381807,5.01456993569132,7.31979648897649,4.93742270591145,18.1509395837543,13.0506129120131,20.055946274655,5.40653269053681,5.98680395881236,7.72096364239142,4.79538766440454,3.37957110609481,3.93365738307935,5.68151415966985,6.43461042549272,9.90866673285019,8.39523364485981,5.25149952646533,1.68427269659129,3.34343857298384,4.43206039076377,1.59581101606843,0,0,0,0,0,0,0,0,17.361406051821,19.1496144338265,16.06482057285,6.10598761183758,1.23956780923994,1.33928212009393,8.18659968216538,10.9641157085317,6.86647939001319,11.2497622485999,11.1356848609681,11.1498789797058,14.3420627222761,6.40860387656005,4.74092420438352,3.410325622715,25.1244038155803,10.9275156979552,5.53155524766193,8.80128879091063,11.0255044023523,5.8353254514746,7.12951719211663,5.52810855718637
